"YEAR","START_DATE","END_DATE","JURISDICTION","LOCATION","AGE_GROUP","METRIC","DETECTION_METHOD","FINES","ARRESTS","CHARGES","AGE_BAND"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","26-39","speed_fines","Fixed camera",875,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","26-39","speed_fines","Mobile camera",1768,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","26-39","speed_fines","Police issued",1575,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","40-64","speed_fines","Fixed camera",1330,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","40-64","speed_fines","Mobile camera",3033,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","40-64","speed_fines","Police issued",2059,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","65 and over","speed_fines","Fixed camera",510,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","65 and over","speed_fines","Mobile camera",1270,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","65 and over","speed_fines","Police issued",546,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","Unknown","speed_fines","Fixed camera",1020,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","VIC","Inner Regional Australia","Unknown","speed_fines","Mobile camera",1767,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","17-25","speed_fines","Fixed camera",3632,0,0,"Young"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","17-25","speed_fines","Mobile camera",2567,0,0,"Young"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","17-25","speed_fines","Police issued",1075,0,0,"Young"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","26-39","speed_fines","Fixed camera",11843,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","26-39","speed_fines","Mobile camera",8967,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","26-39","speed_fines","Police issued",1836,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","40-64","speed_fines","Fixed camera",19526,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","40-64","speed_fines","Mobile camera",14497,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","40-64","speed_fines","Police issued",2030,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","65 and over","speed_fines","Fixed camera",5840,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","65 and over","speed_fines","Mobile camera",4074,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","65 and over","speed_fines","Police issued",385,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","Unknown","speed_fines","Fixed camera",13208,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","VIC","Major Cities of Australia","Unknown","speed_fines","Mobile camera",7242,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","17-25","speed_fines","Police issued",142,0,0,"Young"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","26-39","speed_fines","Mobile camera",276,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","26-39","speed_fines","Police issued",276,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","40-64","speed_fines","Fixed camera",9,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","40-64","speed_fines","Mobile camera",505,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","40-64","speed_fines","Police issued",342,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","65 and over","speed_fines","Fixed camera",2,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","65 and over","speed_fines","Mobile camera",207,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","65 and over","speed_fines","Police issued",112,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","Unknown","speed_fines","Fixed camera",2,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","VIC","Outer Regional Australia","Unknown","speed_fines","Mobile camera",321,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","VIC","Unknown","17-25","speed_fines","Fixed camera",74,0,0,"Young"
2023,"2023-11-01","2023-11-30","VIC","Unknown","17-25","speed_fines","Mobile camera",88,0,0,"Young"
2023,"2023-11-01","2023-11-30","VIC","Unknown","17-25","speed_fines","Police issued",19,0,0,"Young"
2023,"2023-11-01","2023-11-30","VIC","Unknown","26-39","speed_fines","Fixed camera",229,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Unknown","26-39","speed_fines","Mobile camera",275,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Unknown","26-39","speed_fines","Police issued",47,0,0,"Adult"
2023,"2023-11-01","2023-11-30","VIC","Unknown","40-64","speed_fines","Fixed camera",392,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Unknown","40-64","speed_fines","Mobile camera",378,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Unknown","40-64","speed_fines","Police issued",64,0,0,"Mature"
2023,"2023-11-01","2023-11-30","VIC","Unknown","65 and over","speed_fines","Fixed camera",126,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Unknown","65 and over","speed_fines","Mobile camera",184,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Unknown","65 and over","speed_fines","Police issued",15,0,0,"Senior"
2023,"2023-11-01","2023-11-30","VIC","Unknown","Unknown","speed_fines","Fixed camera",253,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","VIC","Unknown","Unknown","speed_fines","Mobile camera",185,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","WA","Unknown","0-16","speed_fines","Police issued",1,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","WA","Unknown","17-25","speed_fines","Average speed camera",340,0,0,"Young"
2023,"2023-11-01","2023-11-30","WA","Unknown","17-25","speed_fines","Fixed camera",940,0,0,"Young"
2023,"2023-11-01","2023-11-30","WA","Unknown","17-25","speed_fines","Mobile camera",4980,0,0,"Young"
2023,"2023-11-01","2023-11-30","WA","Unknown","17-25","speed_fines","Police issued",818,0,0,"Young"
2023,"2023-11-01","2023-11-30","WA","Unknown","17-25","speed_fines","Red light camera",1030,0,0,"Young"
2023,"2023-11-01","2023-11-30","WA","Unknown","17-25","speed_fines","Unknown",0,0,21,"Young"
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","speed_fines","Average speed camera",584,0,0,"Adult"
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","speed_fines","Fixed camera",2682,0,0,"Adult"
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","speed_fines","Mobile camera",11613,0,0,"Adult"
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","speed_fines","Police issued",1484,0,0,"Adult"
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","speed_fines","Red light camera",3579,0,0,"Adult"
2023,"2023-11-01","2023-11-30","WA","Unknown","26-39","speed_fines","Unknown",0,1,28,"Adult"
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","speed_fines","Average speed camera",740,0,0,"Mature"
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","speed_fines","Fixed camera",3846,0,0,"Mature"
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","speed_fines","Mobile camera",16146,0,0,"Mature"
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","speed_fines","Police issued",1652,0,0,"Mature"
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","speed_fines","Red light camera",7383,0,0,"Mature"
2023,"2023-11-01","2023-11-30","WA","Unknown","40-64","speed_fines","Unknown",0,0,33,"Mature"
2023,"2023-11-01","2023-11-30","WA","Unknown","65 and over","speed_fines","Fixed camera",942,0,0,"Senior"
2023,"2023-11-01","2023-11-30","WA","Unknown","65 and over","speed_fines","Mobile camera",3567,0,0,"Senior"
2023,"2023-11-01","2023-11-30","WA","Unknown","65 and over","speed_fines","Police issued",343,0,0,"Senior"
2023,"2023-11-01","2023-11-30","WA","Unknown","65 and over","speed_fines","Red light camera",2304,0,0,"Senior"
2023,"2023-11-01","2023-11-30","WA","Unknown","Unknown","speed_fines","Average speed camera",2,0,0,"Unknown"
2023,"2023-11-01","2023-11-30","WA","Unknown","Unknown","speed_fines","Mobile camera",13,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","17-25","speed_fines","Fixed camera",524,0,0,"Young"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","17-25","speed_fines","Mobile camera",177,0,0,"Young"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","17-25","speed_fines","Police issued",62,0,0,"Young"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","26-39","speed_fines","Fixed camera",1202,0,0,"Adult"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","26-39","speed_fines","Mobile camera",480,0,0,"Adult"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","40-64","speed_fines","Fixed camera",2074,0,0,"Mature"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","40-64","speed_fines","Mobile camera",608,0,0,"Mature"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","65 and over","speed_fines","Fixed camera",590,0,0,"Senior"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","65 and over","speed_fines","Mobile camera",195,0,0,"Senior"
2023,"2023-12-01","2023-12-31","ACT","Major Cities of Australia","unknown","speed_fines","Fixed camera",90,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","17-25","speed_fines","Police issued",1535,0,16,"Young"
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","26-39","speed_fines","Police issued",2386,0,11,"Adult"
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","40-64","speed_fines","Police issued",2376,0,5,"Mature"
2023,"2023-12-01","2023-12-31","NSW","Inner Regional Australia","65 and over","speed_fines","Police issued",560,0,0,"Senior"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","0-16","speed_fines","Police issued",8,0,11,"Unknown"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","17-25","speed_fines","Police issued",2158,0,43,"Young"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","26-39","speed_fines","Police issued",2618,0,28,"Adult"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","40-64","speed_fines","Police issued",2315,0,10,"Mature"
2023,"2023-12-01","2023-12-31","NSW","Major Cities of Australia","65 and over","speed_fines","Police issued",350,0,0,"Senior"
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","17-25","speed_fines","Police issued",399,0,0,"Young"
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","26-39","speed_fines","Police issued",605,0,1,"Adult"
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","40-64","speed_fines","Police issued",715,0,0,"Mature"
2023,"2023-12-01","2023-12-31","NSW","Outer Regional Australia","65 and over","speed_fines","Police issued",198,0,0,"Senior"
2023,"2023-12-01","2023-12-31","NSW","Remote Australia","17-25","speed_fines","Police issued",22,0,0,"Young"
2023,"2023-12-01","2023-12-31","NSW","Remote Australia","26-39","speed_fines","Police issued",48,0,1,"Adult"
2023,"2023-12-01","2023-12-31","NSW","Remote Australia","40-64","speed_fines","Police issued",54,0,0,"Mature"
2023,"2023-12-01","2023-12-31","NSW","Unknown","17-25","speed_fines","Police issued",422,0,4,"Young"
2023,"2023-12-01","2023-12-31","NSW","Unknown","26-39","speed_fines","Police issued",570,0,6,"Adult"
2023,"2023-12-01","2023-12-31","NSW","Unknown","40-64","speed_fines","Police issued",553,0,2,"Mature"
2023,"2023-12-01","2023-12-31","NSW","Unknown","65 and over","speed_fines","Police issued",115,0,1,"Senior"
2023,"2023-12-01","2023-12-31","NSW","Unknown","Unknown","speed_fines","Fixed camera",39578,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","NSW","Unknown","Unknown","speed_fines","Mobile camera",3039,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","NSW","Unknown","Unknown","speed_fines","Red light camera",23563,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","NSW","Very Remote Australia","26-39","speed_fines","Police issued",7,0,0,"Adult"
2023,"2023-12-01","2023-12-31","NT","Unknown","0-16","speed_fines","Police issued",0,0,1,"Unknown"
2023,"2023-12-01","2023-12-31","NT","Unknown","17-25","speed_fines","Mobile camera",607,0,0,"Young"
2023,"2023-12-01","2023-12-31","NT","Unknown","17-25","speed_fines","Police issued",28,0,6,"Young"
2023,"2023-12-01","2023-12-31","NT","Unknown","17-25","speed_fines","Red light camera",68,0,0,"Young"
2023,"2023-12-01","2023-12-31","NT","Unknown","26-39","speed_fines","Mobile camera",1598,0,0,"Adult"
2023,"2023-12-01","2023-12-31","NT","Unknown","26-39","speed_fines","Police issued",78,1,11,"Adult"
2023,"2023-12-01","2023-12-31","NT","Unknown","26-39","speed_fines","Red light camera",224,0,0,"Adult"
2023,"2023-12-01","2023-12-31","NT","Unknown","40-64","speed_fines","Mobile camera",1978,0,0,"Mature"
2023,"2023-12-01","2023-12-31","NT","Unknown","40-64","speed_fines","Police issued",65,0,0,"Mature"
2023,"2023-12-01","2023-12-31","NT","Unknown","40-64","speed_fines","Red light camera",291,0,0,"Mature"
2023,"2023-12-01","2023-12-31","NT","Unknown","65 and over","speed_fines","Mobile camera",456,0,0,"Senior"
2023,"2023-12-01","2023-12-31","NT","Unknown","65 and over","speed_fines","Police issued",14,2,7,"Senior"
2023,"2023-12-01","2023-12-31","NT","Unknown","65 and over","speed_fines","Red light camera",50,0,0,"Senior"
2023,"2023-12-01","2023-12-31","NT","Unknown","Unknown","speed_fines","Mobile camera",180,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","NT","Unknown","Unknown","speed_fines","Police issued",0,0,1,"Unknown"
2023,"2023-12-01","2023-12-31","SA","Unknown","0-16","speed_fines","Fixed camera",2,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","SA","Unknown","0-16","speed_fines","Police issued",2,3,0,"Unknown"
2023,"2023-12-01","2023-12-31","SA","Unknown","17-25","speed_fines","Fixed camera",370,0,0,"Young"
2023,"2023-12-01","2023-12-31","SA","Unknown","17-25","speed_fines","Mobile camera",599,0,0,"Young"
2023,"2023-12-01","2023-12-31","SA","Unknown","17-25","speed_fines","Police issued",709,5,5,"Young"
2023,"2023-12-01","2023-12-31","SA","Unknown","26-39","speed_fines","Fixed camera",876,0,0,"Adult"
2023,"2023-12-01","2023-12-31","SA","Unknown","26-39","speed_fines","Mobile camera",1581,0,0,"Adult"
2023,"2023-12-01","2023-12-31","SA","Unknown","26-39","speed_fines","Police issued",1287,4,4,"Adult"
2023,"2023-12-01","2023-12-31","SA","Unknown","40-64","speed_fines","Fixed camera",1773,0,0,"Mature"
2023,"2023-12-01","2023-12-31","SA","Unknown","40-64","speed_fines","Mobile camera",2638,0,0,"Mature"
2023,"2023-12-01","2023-12-31","SA","Unknown","40-64","speed_fines","Police issued",1566,0,8,"Mature"
2023,"2023-12-01","2023-12-31","SA","Unknown","65 and over","speed_fines","Fixed camera",709,0,0,"Senior"
2023,"2023-12-01","2023-12-31","SA","Unknown","65 and over","speed_fines","Mobile camera",847,0,0,"Senior"
2023,"2023-12-01","2023-12-31","SA","Unknown","65 and over","speed_fines","Police issued",452,0,0,"Senior"
2023,"2023-12-01","2023-12-31","SA","Unknown","Unknown","speed_fines","Fixed camera",151,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","SA","Unknown","Unknown","speed_fines","Mobile camera",130,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","TAS","Unknown","0-16","speed_fines","Police issued",1,0,1,"Unknown"
2023,"2023-12-01","2023-12-31","TAS","Unknown","17-25","speed_fines","Fixed or mobile camera",456,0,0,"Young"
2023,"2023-12-01","2023-12-31","TAS","Unknown","26-39","speed_fines","Fixed or mobile camera",1209,0,0,"Adult"
2023,"2023-12-01","2023-12-31","TAS","Unknown","26-39","speed_fines","Police issued",442,0,9,"Adult"
2023,"2023-12-01","2023-12-31","TAS","Unknown","40-64","speed_fines","Fixed or mobile camera",1740,0,0,"Mature"
2023,"2023-12-01","2023-12-31","TAS","Unknown","40-64","speed_fines","Police issued",525,0,9,"Mature"
2023,"2023-12-01","2023-12-31","TAS","Unknown","65 and over","speed_fines","Fixed or mobile camera",641,0,0,"Senior"
2023,"2023-12-01","2023-12-31","TAS","Unknown","65 and over","speed_fines","Police issued",179,0,1,"Senior"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","17-25","speed_fines","Fixed camera",320,0,0,"Young"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","17-25","speed_fines","Mobile camera",506,0,0,"Young"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","17-25","speed_fines","Police issued",967,0,0,"Young"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","26-39","speed_fines","Fixed camera",881,0,0,"Adult"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","26-39","speed_fines","Mobile camera",1953,0,0,"Adult"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","26-39","speed_fines","Police issued",1704,0,0,"Adult"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","40-64","speed_fines","Fixed camera",1343,0,0,"Mature"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","40-64","speed_fines","Mobile camera",2856,0,0,"Mature"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","40-64","speed_fines","Police issued",2052,0,0,"Mature"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","65 and over","speed_fines","Fixed camera",448,0,0,"Senior"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","65 and over","speed_fines","Mobile camera",1244,0,0,"Senior"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","65 and over","speed_fines","Police issued",519,0,0,"Senior"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","Unknown","speed_fines","Fixed camera",916,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","VIC","Inner Regional Australia","Unknown","speed_fines","Mobile camera",1614,0,0,"Unknown"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","17-25","speed_fines","Fixed camera",3801,0,0,"Young"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","17-25","speed_fines","Mobile camera",2502,0,0,"Young"
2023,"2023-12-01","2023-12-31","VIC","Major Cities of Australia","17-25","speed_fines","Police issued",1186,0,0,"Young"
